id,conversation_id,sendable_id,sendable_type,reply_id,body,type,kept_at,deleted_at,created_at,updated_at
5855,1144,674336,App\Models\Customer,,Dale gracias,text,,,2026-01-04 19:34:58,2026-01-04 19:34:58
5856,1148,674339,App\Models\Customer,,A que hora?,text,,,2026-01-04 19:35:31,2026-01-04 19:35:31
5857,1157,443039,App\Models\Customer,,Precio de la máquina para empanadas,text,,,2026-01-04 19:35:31,2026-01-04 19:35:31
5858,1102,674300,App\Models\Customer,,Si que precio,text,,,2026-01-04 19:35:55,2026-01-04 19:35:55
5859,1157,443039,App\Models\Customer,,Colombia,text,,,2026-01-04 19:36:22,2026-01-04 19:36:22
5860,1159,674349,App\Models\Customer,,CUPOS,text,,,2026-01-04 19:36:35,2026-01-04 19:36:35
5861,1157,443039,App\Models\Customer,,La ficha técnica,text,,,2026-01-04 19:38:21,2026-01-04 19:38:21
5862,1135,674327,App\Models\Customer,,Necesito comprar una máquina de fabrica,text,,,2026-01-04 19:38:51,2026-01-04 19:38:51
5863,1102,674300,App\Models\Customer,,Colombia el Cauca,text,,,2026-01-04 19:39:04,2026-01-04 19:39:04
5864,1135,674327,App\Models\Customer,,Explorando,text,,,2026-01-04 19:39:41,2026-01-04 19:39:41
5865,1130,674322,App\Models\Customer,,Si,text,,,2026-01-04 19:40:08,2026-01-04 19:40:08
5866,1130,674322,App\Models\Customer,,"Pues quiero saber más de esto, en costos y proceso",text,,,2026-01-04 19:41:01,2026-01-04 19:41:01
5867,1130,674322,App\Models\Customer,,Gracias,text,,,2026-01-04 19:41:46,2026-01-04 19:41:46
5868,1148,674339,App\Models\Customer,,9am,text,,,2026-01-04 19:44:35,2026-01-04 19:44:35
5869,1160,422451,App\Models\Customer,,CUPOS,text,,,2026-01-04 19:44:53,2026-01-04 19:44:53
5870,1153,674344,App\Models\Customer,,No,text,,,2026-01-04 19:45:35,2026-01-04 19:45:35
5871,1161,647205,App\Models\Customer,,Crecer,text,,,2026-01-04 19:49:30,2026-01-04 19:49:30
5872,1161,647205,App\Models\Customer,,1000,text,,,2026-01-04 19:50:39,2026-01-04 19:50:39
5873,1161,647205,App\Models\Customer,,Trigo,text,,,2026-01-04 19:51:37,2026-01-04 19:51:37
5874,1161,647205,App\Models\Customer,,Empanadas de trigo,text,,,2026-01-04 19:52:21,2026-01-04 19:52:21
5875,1161,647205,App\Models\Customer,,Colombia,text,,,2026-01-04 19:52:58,2026-01-04 19:52:58
5876,1161,647205,App\Models\Customer,,"Ficha técnica
Me interesa saber cómo funciona",text,,,2026-01-04 19:54:15,2026-01-04 19:54:15
5877,1162,674350,App\Models\Customer,,CUPOS,text,,,2026-01-04 19:57:06,2026-01-04 19:57:06
5878,1161,647205,App\Models\Customer,,Si quisiera implementar de maíz no me sirve,text,,,2026-01-04 19:57:11,2026-01-04 19:57:11
5879,1163,578365,App\Models\Customer,,Hola,text,,,2026-01-04 19:58:53,2026-01-04 19:58:53
5880,1161,647205,App\Models\Customer,,Me regalas por favor la ficha técnica de CMO6B y costó?,text,,,2026-01-04 19:59:30,2026-01-04 19:59:30
5881,1114,674310,App\Models\Customer,,Gracias por comunicarte con nosotros. Deja tu mensaje y pronto nos pondremos en contacto.,text,,,2026-01-04 20:02:01,2026-01-04 20:02:01
5882,1161,647205,App\Models\Customer,,La forma de pago como sería,text,,,2026-01-04 20:02:09,2026-01-04 20:02:09
5883,1161,647205,App\Models\Customer,,Estoy ubicada en Bogotá,text,,,2026-01-04 20:02:27,2026-01-04 20:02:27
5884,1138,674330,App\Models\Customer,,Miércoles 3:00 pm virtual,text,,,2026-01-04 20:02:39,2026-01-04 20:02:39
5885,1161,647205,App\Models\Customer,,Si sra,text,,,2026-01-04 20:03:48,2026-01-04 20:03:48
5886,1164,674351,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:04:26,2026-01-04 20:04:26
5887,1165,674352,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:04:45,2026-01-04 20:04:45
5888,1161,647205,App\Models\Customer,,Mañana tipo 2:00 pm,text,,,2026-01-04 20:04:59,2026-01-04 20:04:59
5889,1161,647205,App\Models\Customer,,Teléfono,text,,,2026-01-04 20:05:39,2026-01-04 20:05:39
5890,1161,647205,App\Models\Customer,,Ok. Gracias,text,,,2026-01-04 20:06:32,2026-01-04 20:06:32
5891,688,673978,App\Models\Customer,,Precio por favor,text,,,2026-01-04 20:10:38,2026-01-04 20:10:38
5892,1162,674350,App\Models\Customer,,No,text,,,2026-01-04 20:12:22,2026-01-04 20:12:22
5893,1162,674350,App\Models\Customer,,Quiero empezar mi negocio,text,,,2026-01-04 20:13:29,2026-01-04 20:13:29
5894,1162,674350,App\Models\Customer,,600,text,,,2026-01-04 20:14:23,2026-01-04 20:14:23
5895,1162,674350,App\Models\Customer,,La de trigo,text,,,2026-01-04 20:15:15,2026-01-04 20:15:15
5896,1162,674350,App\Models\Customer,,Empanadas,text,,,2026-01-04 20:16:07,2026-01-04 20:16:07
5897,1166,674353,App\Models\Customer,,Precio,text,,,2026-01-04 20:18:57,2026-01-04 20:18:57
5898,1167,674354,App\Models\Customer,,.,text,,,2026-01-04 20:23:18,2026-01-04 20:23:18
5899,1168,674355,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:25:54,2026-01-04 20:25:54
5900,1168,674355,App\Models\Customer,,Si,text,,,2026-01-04 20:26:41,2026-01-04 20:26:41
5901,523,443890,App\Models\Customer,,,voice,,,2026-01-04 20:27:33,2026-01-04 20:27:33
5902,1168,674355,App\Models\Customer,,Estoy explorando,text,,,2026-01-04 20:28:12,2026-01-04 20:28:12
5903,1151,674342,App\Models\Customer,,"Gracias🙂 por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.déjanos tu pedido que ya te cotizamos. 🙂",text,,,2026-01-04 20:31:49,2026-01-04 20:31:49
5904,1066,674264,App\Models\Customer,,"No, saber el precio. Gracias",text,,,2026-01-04 20:32:28,2026-01-04 20:32:28
5905,1154,674345,App\Models\Customer,,Pues yo tengo un pequeño emprendimiento que hasta ahora está iniciando quisiera saber cuál es costo y forma de paga de estás maquinarias y cuáles son,text,,,2026-01-04 20:33:39,2026-01-04 20:33:39
5906,1169,674356,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:36:02,2026-01-04 20:36:02
5907,1154,674345,App\Models\Customer,,Colombia,text,,,2026-01-04 20:36:31,2026-01-04 20:36:31
5908,1170,437655,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:36:50,2026-01-04 20:36:50
5909,1171,674358,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:39:35,2026-01-04 20:39:35
5910,688,673978,App\Models\Customer,,Promesa y harina de trigo,text,,,2026-01-04 20:39:44,2026-01-04 20:39:44
5911,1172,674359,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:39:51,2026-01-04 20:39:51
5912,1173,674360,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:40:04,2026-01-04 20:40:04
5913,1126,674319,App\Models\Customer,,Esa máquina además de empanada que más puede hacer ?,text,,,2026-01-04 20:40:26,2026-01-04 20:40:26
5914,688,673978,App\Models\Customer,,Promasa y harina de trigo,text,,,2026-01-04 20:40:28,2026-01-04 20:40:28
5915,688,673978,App\Models\Customer,,Empanadas,text,,,2026-01-04 20:40:42,2026-01-04 20:40:42
5916,1174,674361,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:41:38,2026-01-04 20:41:38
5917,1126,674319,App\Models\Customer,,Hay algún vídeo explicativo de cómo trabajan las máquinas,text,,,2026-01-04 20:41:48,2026-01-04 20:41:48
5918,1175,674362,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:42:33,2026-01-04 20:42:33
5919,688,673978,App\Models\Customer,,Putumayo colombia,text,,,2026-01-04 20:44:09,2026-01-04 20:44:09
5920,688,673978,App\Models\Customer,,Me puede explicar por este medio wasap.,text,,,2026-01-04 20:45:39,2026-01-04 20:45:39
5921,1176,674363,App\Models\Customer,,CUPOS,text,,,2026-01-04 20:48:36,2026-01-04 20:48:36
5922,972,528176,App\Models\Customer,,,voice,,,2026-01-04 20:57:43,2026-01-04 20:57:43
5923,1177,674365,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:09:46,2026-01-04 21:09:46
5924,1177,674365,App\Models\Customer,,,voice,,,2026-01-04 21:09:52,2026-01-04 21:09:52
5925,1141,674333,App\Models\Customer,,Si,text,,,2026-01-04 21:11:16,2026-01-04 21:11:16
5926,1147,674338,App\Models\Customer,,Que costo tiene,text,,,2026-01-04 21:12:06,2026-01-04 21:12:06
5927,1141,674333,App\Models\Customer,,2026,text,,,2026-01-04 21:12:35,2026-01-04 21:12:35
5928,1178,674366,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:12:44,2026-01-04 21:12:44
5929,1179,674364,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:12:55,2026-01-04 21:12:55
5930,1141,674333,App\Models\Customer,,Cuándo es la feria de manizales,text,,,2026-01-04 21:12:55,2026-01-04 21:12:55
5931,1147,674338,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:15:51,2026-01-04 21:15:51
5932,1179,674364,App\Models\Customer,,Si,text,,,2026-01-04 21:16:29,2026-01-04 21:16:29
5933,1179,674364,App\Models\Customer,,Para el 2026,text,,,2026-01-04 21:18:14,2026-01-04 21:18:14
5934,1179,674364,App\Models\Customer,,Miércoles 9 a.m virtual,text,,,2026-01-04 21:19:43,2026-01-04 21:19:43
5935,1179,674364,App\Models\Customer,,Ok,text,,,2026-01-04 21:20:44,2026-01-04 21:20:44
5936,1180,674367,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:20:51,2026-01-04 21:20:51
5937,1179,674364,App\Models\Customer,,Me puedes mandar videos de cómo es la máquina estoy en Barranquilla precio,text,,,2026-01-04 21:21:08,2026-01-04 21:21:08
5938,1179,674364,App\Models\Customer,,Colombia exactamente en Barranquilla,text,,,2026-01-04 21:22:18,2026-01-04 21:22:18
5939,1181,674368,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:28:16,2026-01-04 21:28:16
5940,1181,674368,App\Models\Customer,,Si,text,,,2026-01-04 21:28:56,2026-01-04 21:28:56
5941,1181,674368,App\Models\Customer,,2026,text,,,2026-01-04 21:30:15,2026-01-04 21:30:15
5942,1162,674350,App\Models\Customer,,"¡Hola buen día cevichería el mar 🌊 tiene el gusto de atenderle el día de hoy, ¿En qué podemos servirle?",text,,,2026-01-04 21:31:44,2026-01-04 21:31:44
5943,1182,674369,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:33:22,2026-01-04 21:33:22
5944,1166,674353,App\Models\Customer,,Colombia,text,,,2026-01-04 21:33:44,2026-01-04 21:33:44
5945,1183,674370,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:36:18,2026-01-04 21:36:18
5946,1184,674371,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:36:19,2026-01-04 21:36:19
5947,1185,674372,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:37:19,2026-01-04 21:37:19
5948,1166,674353,App\Models\Customer,,Masa de maiz,text,,,2026-01-04 21:37:21,2026-01-04 21:37:21
5949,1184,674371,App\Models\Customer,,No,text,,,2026-01-04 21:38:07,2026-01-04 21:38:07
5950,1184,674371,App\Models\Customer,,Tengo la curiosidad del proyecto,text,,,2026-01-04 21:38:25,2026-01-04 21:38:25
5951,1186,674373,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:44:22,2026-01-04 21:44:22
5952,1186,674373,App\Models\Customer,,Buenas noches cuántas empanadas hace la maquina,text,,,2026-01-04 21:44:51,2026-01-04 21:44:51
5953,1186,674373,App\Models\Customer,,K vale es en acero,text,,,2026-01-04 21:45:03,2026-01-04 21:45:03
5954,1186,674373,App\Models\Customer,,Pero UD la venden,text,,,2026-01-04 21:46:05,2026-01-04 21:46:05
5955,1166,674353,App\Models\Customer,,Pasteles de pollo,text,,,2026-01-04 21:46:32,2026-01-04 21:46:32
5956,1166,674353,App\Models\Customer,,Y enp,text,,,2026-01-04 21:46:36,2026-01-04 21:46:36
5957,1166,674353,App\Models\Customer,,empanadas,text,,,2026-01-04 21:46:42,2026-01-04 21:46:42
5958,1166,674353,App\Models\Customer,,Mira en cali,text,,,2026-01-04 21:48:49,2026-01-04 21:48:49
5959,1187,653847,App\Models\Customer,,CUPOS,text,,,2026-01-04 21:49:34,2026-01-04 21:49:34
5960,1181,674368,App\Models\Customer,,Miércoles 7 de enero,text,,,2026-01-04 21:55:37,2026-01-04 21:55:37
5961,1181,674368,App\Models\Customer,,9 am,text,,,2026-01-04 21:55:48,2026-01-04 21:55:48
5962,1160,422451,App\Models\Customer,,Si,text,,,2026-01-04 21:56:17,2026-01-04 21:56:17
5963,1188,674374,App\Models\Customer,,CUPOS,text,,,2026-01-04 22:01:29,2026-01-04 22:01:29
5964,1186,674373,App\Models\Customer,,,voice,,,2026-01-04 22:10:34,2026-01-04 22:10:34
5965,1186,674373,App\Models\Customer,,K kiere confirmar,text,,,2026-01-04 22:16:29,2026-01-04 22:16:29
5966,1189,674375,App\Models\Customer,,CUPOS,text,,,2026-01-04 22:26:02,2026-01-04 22:26:02
5967,1189,674375,App\Models\Customer,,Hola,text,,,2026-01-04 22:26:18,2026-01-04 22:26:18
5968,1138,674330,App\Models\Customer,,"Si, estoy esperando la confirmación",text,,,2026-01-04 22:31:29,2026-01-04 22:31:29
5969,1138,674330,App\Models\Customer,,Vale gracias,text,,,2026-01-04 22:32:03,2026-01-04 22:32:03
5970,712,673997,App\Models\Customer,,CUPOS,text,,,2026-01-04 22:34:39,2026-01-04 22:34:39
5971,1190,674376,App\Models\Customer,,Tambien abra  para hacer arepas boyacenses ?,text,,,2026-01-04 22:37:57,2026-01-04 22:37:57
5972,1190,674376,App\Models\Customer,,Tiene para hacer arepa boyacas,text,,,2026-01-04 22:39:06,2026-01-04 22:39:06
5973,1188,674374,App\Models\Customer,,No,text,,,2026-01-04 22:46:04,2026-01-04 22:46:04
5974,1188,674374,App\Models\Customer,,Di,text,,,2026-01-04 22:47:03,2026-01-04 22:47:03
5975,1191,674377,App\Models\Customer,,CUPOS,text,,,2026-01-04 22:47:19,2026-01-04 22:47:19
5976,1192,674378,App\Models\Customer,,CUPOS,text,,,2026-01-04 22:51:11,2026-01-04 22:51:11
5977,1193,674379,App\Models\Customer,,CUPOS,text,,,2026-01-04 22:51:42,2026-01-04 22:51:42
5978,1193,674379,App\Models\Customer,,,voice,,,2026-01-04 22:51:55,2026-01-04 22:51:55
5979,1192,674378,App\Models\Customer,,Si,text,,,2026-01-04 22:52:50,2026-01-04 22:52:50
5980,1192,674378,App\Models\Customer,,Hasta mil empanadas,text,,,2026-01-04 22:52:57,2026-01-04 22:52:57
5981,1193,674379,App\Models\Customer,,,voice,,,2026-01-04 22:53:21,2026-01-04 22:53:21
5982,1193,674379,App\Models\Customer,,,voice,,,2026-01-04 22:54:03,2026-01-04 22:54:03
5983,1192,674378,App\Models\Customer,,Automatizar,text,,,2026-01-04 22:54:27,2026-01-04 22:54:27
5984,1192,674378,App\Models\Customer,,Las empandas,text,,,2026-01-04 22:54:35,2026-01-04 22:54:35
5985,1192,674378,App\Models\Customer,,Solo que depende de la máquina y el procesos,text,,,2026-01-04 22:55:02,2026-01-04 22:55:02
5986,1192,674378,App\Models\Customer,,Miércoles 11 am d,text,,,2026-01-04 22:56:41,2026-01-04 22:56:41
5987,1192,674378,App\Models\Customer,,Virtual,text,,,2026-01-04 22:57:23,2026-01-04 22:57:23
5988,1192,674378,App\Models\Customer,,Entonces quedo pendiente para después de la feria,text,,,2026-01-04 22:58:08,2026-01-04 22:58:08
5989,1192,674378,App\Models\Customer,,Para hacer mejor el tramite y ver realmente el trabajo,text,,,2026-01-04 22:58:31,2026-01-04 22:58:31
5990,1192,674378,App\Models\Customer,,De la maquina,text,,,2026-01-04 22:58:47,2026-01-04 22:58:47
5991,1192,674378,App\Models\Customer,,Gracias,text,,,2026-01-04 22:58:55,2026-01-04 22:58:55
5992,1194,674380,App\Models\Customer,,CUPOS,text,,,2026-01-04 23:02:15,2026-01-04 23:02:15
5993,1194,674380,App\Models\Customer,,Empanadas,text,,,2026-01-04 23:03:30,2026-01-04 23:03:30
5994,1194,674380,App\Models\Customer,,Estoy explorando,text,,,2026-01-04 23:04:24,2026-01-04 23:04:24
5995,1194,674380,App\Models\Customer,,Vale,text,,,2026-01-04 23:05:22,2026-01-04 23:05:22
5996,1194,674380,App\Models\Customer,,Si por favor la ficha técnica,text,,,2026-01-04 23:06:15,2026-01-04 23:06:15
5997,1194,674380,App\Models\Customer,,Precio por favor,text,,,2026-01-04 23:07:59,2026-01-04 23:07:59
5998,1194,674380,App\Models\Customer,,Colombia,text,,,2026-01-04 23:08:59,2026-01-04 23:08:59
5999,1195,674381,App\Models\Customer,,CUPOS,text,,,2026-01-04 23:23:34,2026-01-04 23:23:34
6000,1172,674359,App\Models\Customer,,Cómo se puede adquirir,text,,,2026-01-04 23:57:01,2026-01-04 23:57:01
6001,1196,674382,App\Models\Customer,,CUPOS,text,,,2026-01-05 00:12:58,2026-01-05 00:12:58
6002,1196,674382,App\Models\Customer,,CUPOS,text,,,2026-01-05 00:14:37,2026-01-05 00:14:37
6003,1197,674383,App\Models\Customer,,CUPOS,text,,,2026-01-05 00:52:25,2026-01-05 00:52:25
6004,1166,674353,App\Models\Customer,,Unas 100,text,,,2026-01-05 01:03:03,2026-01-05 01:03:03
6005,1198,461725,App\Models\Customer,,CUPOS,text,,,2026-01-05 03:07:46,2026-01-05 03:07:46
6006,1087,674273,App\Models\Customer,,"Buenos días, solo empanadas.",text,,,2026-01-05 03:31:48,2026-01-05 03:31:48
6007,1199,674384,App\Models\Customer,,CUPOS,text,,,2026-01-05 03:45:14,2026-01-05 03:45:14
6008,792,674054,App\Models\Customer,,"Hola bien días, pues sería para empezar con por lo menos una 100 más o menos gracias",text,,,2026-01-05 04:00:27,2026-01-05 04:00:27
6009,1200,674385,App\Models\Customer,,CUPOS,text,,,2026-01-05 04:38:15,2026-01-05 04:38:15
6010,1201,674386,App\Models\Customer,,CUPOS,text,,,2026-01-05 04:39:16,2026-01-05 04:39:16
6011,1201,674386,App\Models\Customer,,CUPOS,text,,,2026-01-05 04:39:42,2026-01-05 04:39:42
6012,996,147052,App\Models\Customer,,"Buenos días, te agradecería me borres de tu base de datos y no me envíes información",text,,,2026-01-05 04:43:03,2026-01-05 04:43:03
6013,1202,674387,App\Models\Customer,,CUPOS,text,,,2026-01-05 04:47:11,2026-01-05 04:47:11
6014,1200,674385,App\Models\Customer,,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.

Gracias Por Tu Atención !",text,,,2026-01-05 05:35:15,2026-01-05 05:35:15
6015,1203,674388,App\Models\Customer,,CUPOS,text,,,2026-01-05 05:37:17,2026-01-05 05:37:17
6016,1174,674361,App\Models\Customer,,Si,text,,,2026-01-05 05:41:51,2026-01-05 05:41:51
6017,1174,674361,App\Models\Customer,,Esta pasando,text,,,2026-01-05 05:42:46,2026-01-05 05:42:46
6018,1174,674361,App\Models\Customer,,Me gustaría ver la máquina,text,,,2026-01-05 05:44:36,2026-01-05 05:44:36
6019,1204,674389,App\Models\Customer,,CUPOS,text,,,2026-01-05 06:09:06,2026-01-05 06:09:06
6020,1087,674273,App\Models\Customer,,En España.,text,,,2026-01-05 06:10:49,2026-01-05 06:10:49
6021,792,674054,App\Models\Customer,,Con Harina Pan trabajamos,text,,,2026-01-05 06:13:08,2026-01-05 06:13:08
6022,23,440639,App\Models\Customer,,https://youtu.be/X61ZU7O2nwI?si=B1urxrDHm8xv3Cmc,text,,,2026-01-05 06:14:03,2026-01-05 06:14:03
6023,792,674054,App\Models\Customer,,Empanada aunque también hacemos papas rellenas,text,,,2026-01-05 06:14:57,2026-01-05 06:14:57
6024,1053,674254,App\Models\Customer,,Si sñr,text,,,2026-01-05 06:15:24,2026-01-05 06:15:24
6025,1053,674254,App\Models\Customer,,Pero esq vivo en Bogotá en un municipio,text,,,2026-01-05 06:15:50,2026-01-05 06:15:50
6026,1053,674254,App\Models\Customer,,Hay que pagar algo,text,,,2026-01-05 06:16:15,2026-01-05 06:16:15
6027,996,147052,App\Models\Customer,,Que sea cierto por favor eso lo haz escrito varias veces.,text,,,2026-01-05 06:37:15,2026-01-05 06:37:15
6028,1205,674390,App\Models\Customer,,CUPOS,text,,,2026-01-05 06:49:13,2026-01-05 06:49:13
6029,1205,674390,App\Models\Customer,,Si,text,,,2026-01-05 06:50:10,2026-01-05 06:50:10
6030,1205,674390,App\Models\Customer,,Tengo una pequeña empresa de empanadas. y me llamo la atención este peoyecto,text,,,2026-01-05 06:52:03,2026-01-05 06:52:03
6031,1205,674390,App\Models\Customer,,Proyecto,text,,,2026-01-05 06:52:22,2026-01-05 06:52:22
6032,1205,674390,App\Models\Customer,,Solo quisiera saber cuanto es el costo de la máquina y como puedo adquirirla,text,,,2026-01-05 06:53:52,2026-01-05 06:53:52
6033,1206,674391,App\Models\Customer,,Precio,text,,,2026-01-05 06:54:12,2026-01-05 06:54:12
6034,1206,674391,App\Models\Customer,,Colombia,text,,,2026-01-05 06:54:59,2026-01-05 06:54:59
6035,1205,674390,App\Models\Customer,,Estoy en Colombia,text,,,2026-01-05 06:55:35,2026-01-05 06:55:35
6036,1206,674391,App\Models\Customer,,Regalame l,text,,,2026-01-05 06:58:42,2026-01-05 06:58:42
6037,1206,674391,App\Models\Customer,,La ficha,text,,,2026-01-05 06:58:45,2026-01-05 06:58:45
6038,1207,674392,App\Models\Customer,,CUPOS,text,,,2026-01-05 07:00:19,2026-01-05 07:00:19
6039,1208,674393,App\Models\Customer,,CUPOS,text,,,2026-01-05 07:03:47,2026-01-05 07:03:47
6040,1190,674376,App\Models\Customer,,Yo trabajo en arepas  boyacas y quisiera que me enviara un video,text,,,2026-01-05 07:04:19,2026-01-05 07:04:19
6041,1208,674393,App\Models\Customer,,Si,text,,,2026-01-05 07:04:56,2026-01-05 07:04:56
6042,1209,674394,App\Models\Customer,,CUPOS,text,,,2026-01-05 07:11:08,2026-01-05 07:11:08
6043,1210,674395,App\Models\Customer,,CUPOS,text,,,2026-01-05 07:11:25,2026-01-05 07:11:25
6044,1197,674383,App\Models\Customer,,No vivo en maizales.. muchas gracias  .bendiciones.,text,,,2026-01-05 07:12:44,2026-01-05 07:12:44
6045,1209,674394,App\Models\Customer,,Si,text,,,2026-01-05 07:14:15,2026-01-05 07:14:15
6046,1197,674383,App\Models\Customer,,Ok,text,,,2026-01-05 07:14:54,2026-01-05 07:14:54
6047,1209,674394,App\Models\Customer,,Automatizacion,text,,,2026-01-05 07:15:16,2026-01-05 07:15:16
6048,1209,674394,App\Models\Customer,,Miércoles 7 10 am,text,,,2026-01-05 07:16:40,2026-01-05 07:16:40
